# Joint_5_Angle(deg), Cam_X(mm), Cam_Y(mm), Cam_Z(mm), Torso_X(mm), Torso_Y(mm), Torso_Z(mm), EE_X(mm), EE_Y(mm), EE_Z(mm), T_cam2marker_flat(16), T_torso2marker_flat(16), T_ee2marker_flat(16)
-24.9993, -40.3961, 11.2605, 229.5309, 251.5268, 40.3958, 188.7278, 20.1438, -103.4717, 14.1630, 0.912314, 0.405566, 0.056563, -0.040396, -0.405783, 0.913933, -0.008095, 0.011261, -0.054978, -0.015567, 0.998366, 0.229531, 0.000000, 0.000000, 0.000000, 1.000000, -0.054829, -0.015907, 0.998369, 0.251527, -0.912314, -0.405566, -0.056564, 0.040396, 0.405804, -0.913928, 0.007725, 0.188728, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075044, 0.006553, 0.020144, 0.005008, -0.020760, 0.999772, -0.103472, 0.075163, 0.996964, 0.020325, 0.014163, 0.000000, 0.000000, 0.000000, 1.000000
-24.9997, -40.3965, 11.2552, 229.5290, 251.5249, 40.3962, 188.7331, 20.1436, -103.4724, 14.1625, 0.912314, 0.405567, 0.056564, -0.040396, -0.405784, 0.913933, -0.008108, 0.011255, -0.054984, -0.015556, 0.998366, 0.229529, 0.000000, 0.000000, 0.000000, 1.000000, -0.054834, -0.015896, 0.998369, 0.251525, -0.912313, -0.405567, -0.056565, 0.040396, 0.405805, -0.913927, 0.007737, 0.188733, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075044, 0.006553, 0.020144, 0.005008, -0.020759, 0.999772, -0.103472, 0.075163, 0.996964, 0.020325, 0.014162, 0.000000, 0.000000, 0.000000, 1.000000
-25.0001, -40.3966, 11.2503, 229.5272, 251.5231, 40.3963, 188.7380, 20.1433, -103.4730, 14.1620, 0.912313, 0.405567, 0.056564, -0.040397, -0.405784, 0.913933, -0.008119, 0.011250, -0.054989, -0.015546, 0.998366, 0.229527, 0.000000, 0.000000, 0.000000, 1.000000, -0.054840, -0.015885, 0.998369, 0.251523, -0.912313, -0.405567, -0.056566, 0.040396, 0.405804, -0.913927, 0.007749, 0.188738, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075044, 0.006553, 0.020143, 0.005008, -0.020759, 0.999772, -0.103473, 0.075163, 0.996964, 0.020325, 0.014162, 0.000000, 0.000000, 0.000000, 1.000000
-25.0002, -40.3959, 11.2437, 229.5248, 251.5206, 40.3956, 188.7447, 20.1426, -103.4738, 14.1615, 0.912315, 0.405562, 0.056565, -0.040396, -0.405778, 0.913935, -0.008134, 0.011244, -0.054996, -0.015532, 0.998366, 0.229525, 0.000000, 0.000000, 0.000000, 1.000000, -0.054847, -0.015871, 0.998369, 0.251521, -0.912315, -0.405562, -0.056566, 0.040396, 0.405799, -0.913930, 0.007764, 0.188745, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075044, 0.006553, 0.020143, 0.005008, -0.020760, 0.999772, -0.103474, 0.075163, 0.996964, 0.020325, 0.014162, 0.000000, 0.000000, 0.000000, 1.000000
-24.9995, -40.3934, 11.2379, 229.5225, 251.5184, 40.3931, 188.7505, 20.1413, -103.4744, 14.1614, 0.912322, 0.405548, 0.056565, -0.040393, -0.405763, 0.913942, -0.008147, 0.011238, -0.055001, -0.015519, 0.998366, 0.229522, 0.000000, 0.000000, 0.000000, 1.000000, -0.054852, -0.015858, 0.998369, 0.251518, -0.912322, -0.405548, -0.056566, 0.040393, 0.405783, -0.913936, 0.007778, 0.188751, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075044, 0.006553, 0.020141, 0.005008, -0.020760, 0.999772, -0.103474, 0.075163, 0.996964, 0.020326, 0.014161, 0.000000, 0.000000, 0.000000, 1.000000
-24.9984, -40.3908, 11.2399, 229.5230, 251.5188, 40.3905, 188.7486, 20.1405, -103.4741, 14.1620, 0.912329, 0.405533, 0.056563, -0.040391, -0.405748, 0.913949, -0.008143, 0.011240, -0.054998, -0.015522, 0.998366, 0.229523, 0.000000, 0.000000, 0.000000, 1.000000, -0.054849, -0.015861, 0.998369, 0.251519, -0.912329, -0.405533, -0.056565, 0.040391, 0.405769, -0.913943, 0.007773, 0.188749, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075044, 0.006552, 0.020141, 0.005007, -0.020761, 0.999772, -0.103474, 0.075163, 0.996964, 0.020326, 0.014162, 0.000000, 0.000000, 0.000000, 1.000000
-24.9972, -40.3883, 11.2425, 229.5237, 251.5196, 40.3879, 188.7459, 20.1398, -103.4737, 14.1627, 0.912335, 0.405519, 0.056562, -0.040388, -0.405734, 0.913955, -0.008136, 0.011243, -0.054994, -0.015526, 0.998366, 0.229524, 0.000000, 0.000000, 0.000000, 1.000000, -0.054845, -0.015865, 0.998369, 0.251520, -0.912335, -0.405519, -0.056563, 0.040388, 0.405755, -0.913949, 0.007766, 0.188746, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075044, 0.006552, 0.020140, 0.005006, -0.020762, 0.999772, -0.103474, 0.075163, 0.996964, 0.020327, 0.014163, 0.000000, 0.000000, 0.000000, 1.000000
-24.9947, -40.3820, 11.2446, 229.5240, 251.5199, 40.3817, 188.7438, 20.1377, -103.4732, 14.1640, 0.912351, 0.405483, 0.056559, -0.040382, -0.405699, 0.913971, -0.008130, 0.011245, -0.054990, -0.015528, 0.998366, 0.229524, 0.000000, 0.000000, 0.000000, 1.000000, -0.054841, -0.015867, 0.998369, 0.251520, -0.912351, -0.405483, -0.056560, 0.040382, 0.405719, -0.913965, 0.007760, 0.188744, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075045, 0.006550, 0.020138, 0.005005, -0.020764, 0.999772, -0.103473, 0.075163, 0.996964, 0.020329, 0.014164, 0.000000, 0.000000, 0.000000, 1.000000
-24.9936, -40.3792, 11.2448, 229.5239, 251.5198, 40.3788, 188.7436, 20.1367, -103.4731, 14.1645, 0.912358, 0.405467, 0.056558, -0.040379, -0.405683, 0.913978, -0.008130, 0.011245, -0.054989, -0.015527, 0.998366, 0.229524, 0.000000, 0.000000, 0.000000, 1.000000, -0.054840, -0.015867, 0.998369, 0.251520, -0.912358, -0.405467, -0.056559, 0.040379, 0.405703, -0.913972, 0.007760, 0.188744, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075045, 0.006550, 0.020137, 0.005004, -0.020764, 0.999772, -0.103473, 0.075164, 0.996964, 0.020330, 0.014164, 0.000000, 0.000000, 0.000000, 1.000000
-24.9909, -40.3723, 11.2443, 229.5233, 251.5191, 40.3720, 188.7441, 20.1343, -103.4730, 14.1656, 0.912376, 0.405428, 0.056555, -0.040372, -0.405644, 0.913995, -0.008130, 0.011244, -0.054987, -0.015524, 0.998366, 0.229523, 0.000000, 0.000000, 0.000000, 1.000000, -0.054838, -0.015863, 0.998369, 0.251519, -0.912376, -0.405428, -0.056556, 0.040372, 0.405664, -0.913989, 0.007760, 0.188744, 0.000000, 0.000000, 0.000000, 1.000000, -0.997159, 0.075045, 0.006548, 0.020134, 0.005002, -0.020766, 0.999772, -0.103473, 0.075164, 0.996964, 0.020332, 0.014166, 0.000000, 0.000000, 0.000000, 1.000000
