# Joint_6_Angle(deg), Cam_X(mm), Cam_Y(mm), Cam_Z(mm), Torso_X(mm), Torso_Y(mm), Torso_Z(mm), EE_X(mm), EE_Y(mm), EE_Z(mm), T_cam2marker_flat(16), T_torso2marker_flat(16), T_ee2marker_flat(16)
-19.9993, 16.4529, -18.1218, 250.2699, 272.2756, -16.4533, 218.1164, 11.2386, 101.2741, 15.2014, 0.946153, -0.093774, -0.309840, 0.016453, 0.121400, 0.990056, 0.071072, -0.018122, 0.300095, -0.104860, 0.948129, 0.250270, 0.000000, 0.000000, 0.000000, 1.000000, 0.300055, -0.105172, 0.948107, 0.272276, -0.946153, 0.093774, 0.309839, -0.016453, -0.121494, -0.990023, -0.071371, 0.218116, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011239, 0.075328, 0.007611, -0.997130, 0.101274, 0.070145, 0.997453, 0.012913, 0.015201, 0.000000, 0.000000, 0.000000, 1.000000
-19.9996, 16.4545, -18.1152, 250.2733, 272.2790, -16.4549, 218.1095, 11.2391, 101.2735, 15.2020, 0.946150, -0.093782, -0.309847, 0.016455, 0.121412, 0.990054, 0.071085, -0.018115, 0.300098, -0.104876, 0.948126, 0.250273, 0.000000, 0.000000, 0.000000, 1.000000, 0.300058, -0.105188, 0.948104, 0.272279, -0.946151, 0.093782, 0.309845, -0.016455, -0.121507, -0.990020, -0.071384, 0.218110, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011239, 0.075328, 0.007610, -0.997130, 0.101273, 0.070145, 0.997453, 0.012912, 0.015202, 0.000000, 0.000000, 0.000000, 1.000000
-20.0002, 16.4545, -18.1207, 250.2712, 272.2769, -16.4549, 218.1149, 11.2381, 101.2743, 15.2015, 0.946147, -0.093778, -0.309857, 0.016454, 0.121405, 0.990055, 0.071071, -0.018121, 0.300110, -0.104862, 0.948123, 0.250271, 0.000000, 0.000000, 0.000000, 1.000000, 0.300070, -0.105176, 0.948101, 0.272277, -0.946148, 0.093778, 0.309855, -0.016455, -0.121500, -0.990022, -0.071372, 0.218115, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011238, 0.075328, 0.007610, -0.997130, 0.101274, 0.070145, 0.997453, 0.012911, 0.015201, 0.000000, 0.000000, 0.000000, 1.000000
-20.0001, 16.4534, -18.1278, 250.2680, 272.2737, -16.4538, 218.1220, 11.2374, 101.2750, 15.2008, 0.946148, -0.093772, -0.309856, 0.016453, 0.121394, 0.990058, 0.071057, -0.018128, 0.300112, -0.104845, 0.948125, 0.250268, 0.000000, 0.000000, 0.000000, 1.000000, 0.300072, -0.105159, 0.948103, 0.272274, -0.946149, 0.093772, 0.309854, -0.016454, -0.121489, -0.990024, -0.071358, 0.218122, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011237, 0.075328, 0.007610, -0.997130, 0.101275, 0.070145, 0.997453, 0.012912, 0.015201, 0.000000, 0.000000, 0.000000, 1.000000
-19.9999, 16.4523, -18.1337, 250.2653, 272.2710, -16.4528, 218.1278, 11.2369, 101.2756, 15.2003, 0.946150, -0.093766, -0.309851, 0.016452, 0.121384, 0.990060, 0.071046, -0.018134, 0.300110, -0.104831, 0.948127, 0.250265, 0.000000, 0.000000, 0.000000, 1.000000, 0.300070, -0.105145, 0.948105, 0.272271, -0.946151, 0.093766, 0.309850, -0.016453, -0.121480, -0.990026, -0.071346, 0.218128, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011237, 0.075328, 0.007611, -0.997130, 0.101276, 0.070145, 0.997453, 0.012912, 0.015200, 0.000000, 0.000000, 0.000000, 1.000000
-19.9991, 16.4501, -18.1437, 250.2605, 272.2662, -16.4505, 218.1379, 11.2365, 101.2765, 15.1993, 0.946155, -0.093757, -0.309838, 0.016450, 0.121367, 0.990063, 0.071028, -0.018144, 0.300100, -0.104807, 0.948133, 0.250260, 0.000000, 0.000000, 0.000000, 1.000000, 0.300060, -0.105121, 0.948111, 0.272266, -0.946156, 0.093757, 0.309836, -0.016450, -0.121462, -0.990030, -0.071328, 0.218138, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011236, 0.075328, 0.007612, -0.997130, 0.101276, 0.070145, 0.997453, 0.012913, 0.015199, 0.000000, 0.000000, 0.000000, 1.000000
-19.9982, 16.4481, -18.1511, 250.2569, 272.2626, -16.4486, 218.1452, 11.2364, 101.2771, 15.1986, 0.946161, -0.093750, -0.309823, 0.016448, 0.121354, 0.990066, 0.071015, -0.018151, 0.300088, -0.104790, 0.948138, 0.250257, 0.000000, 0.000000, 0.000000, 1.000000, 0.300048, -0.105104, 0.948116, 0.272263, -0.946161, 0.093750, 0.309822, -0.016449, -0.121449, -0.990032, -0.071315, 0.218145, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011236, 0.075328, 0.007613, -0.997130, 0.101277, 0.070145, 0.997453, 0.012915, 0.015199, 0.000000, 0.000000, 0.000000, 1.000000
-19.9970, 16.4459, -18.1588, 250.2530, 272.2587, -16.4463, 218.1529, 11.2365, 101.2776, 15.1979, 0.946168, -0.093743, -0.309803, 0.016446, 0.121340, 0.990068, 0.071002, -0.018159, 0.300071, -0.104772, 0.948146, 0.250253, 0.000000, 0.000000, 0.000000, 1.000000, 0.300030, -0.105085, 0.948124, 0.272259, -0.946169, 0.093743, 0.309802, -0.016446, -0.121435, -0.990035, -0.071303, 0.218153, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011237, 0.075328, 0.007615, -0.997130, 0.101278, 0.070144, 0.997453, 0.012916, 0.015198, 0.000000, 0.000000, 0.000000, 1.000000
-19.9954, 16.4432, -18.1667, 250.2490, 272.2547, -16.4436, 218.1609, 11.2370, 101.2780, 15.1971, 0.946178, -0.093735, -0.309777, 0.016443, 0.121325, 0.990071, 0.070990, -0.018167, 0.300047, -0.104753, 0.948155, 0.250249, 0.000000, 0.000000, 0.000000, 1.000000, 0.300006, -0.105067, 0.948133, 0.272255, -0.946178, 0.093735, 0.309775, -0.016444, -0.121421, -0.990038, -0.071291, 0.218161, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070916, 0.074602, 0.011237, 0.075328, 0.007617, -0.997130, 0.101278, 0.070144, 0.997453, 0.012919, 0.015197, 0.000000, 0.000000, 0.000000, 1.000000
-19.9945, 16.4417, -18.1707, 250.2469, 272.2526, -16.4421, 218.1649, 11.2373, 101.2782, 15.1966, 0.946183, -0.093731, -0.309761, 0.016442, 0.121318, 0.990072, 0.070984, -0.018171, 0.300032, -0.104744, 0.948161, 0.250247, 0.000000, 0.000000, 0.000000, 1.000000, 0.299992, -0.105057, 0.948139, 0.272253, -0.946184, 0.093731, 0.309759, -0.016442, -0.121413, -0.990039, -0.071285, 0.218165, 0.000000, 0.000000, 0.000000, 1.000000, 0.994689, -0.070915, 0.074602, 0.011237, 0.075328, 0.007618, -0.997130, 0.101278, 0.070143, 0.997453, 0.012920, 0.015197, 0.000000, 0.000000, 0.000000, 1.000000
